qseqid	sseqid	pident	length	qcovs	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	sstrand	evalue	bitscore
PRJNA356769_ITS2_ASV612	ITS86F_2_fwd	95.238	21	7	1	0	321	36	56	21	1	21	plus	1.29e-05	34.2
PRJNA356769_ITS2_ASV612	fITS7_2_fwd	94.737	19	6	1	0	321	36	54	19	1	19	plus	1.29e-05	34.2
PRJNA356769_ITS2_ASV612	gITS7_2_fwd	89.474	19	6	2	0	321	36	54	19	1	19	plus	2.01e-04	30.2
PRJNA356769_ITS2_ASV612	ITS4-Seb_2_rev	94.118	17	5	1	0	321	299	315	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV613	ITS86F_2_fwd	100.000	21	6	0	0	361	35	55	21	1	21	plus	5.96e-08	42.1
PRJNA356769_ITS2_ASV613	fITS7R_1_rev	94.737	19	5	1	0	361	35	53	19	19	1	minus	1.45e-05	34.2
PRJNA356769_ITS2_ASV613	fITS7_2_fwd	94.737	19	5	1	0	361	35	53	19	1	19	plus	1.45e-05	34.2
PRJNA356769_ITS2_ASV613	gITS7_2_fwd	89.474	19	5	2	0	361	35	53	19	1	19	plus	2.27e-04	30.2
PRJNA356769_ITS2_ASV614	ITS86F_2_fwd	90.476	21	6	2	0	374	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV615	ITS86F_2_fwd	90.476	21	6	2	0	362	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV616	ITS86F_2_fwd	90.476	21	6	2	0	375	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV617	ITS86F_2_fwd	95.238	21	7	1	0	308	35	55	21	1	21	plus	1.23e-05	34.2
PRJNA356769_ITS2_ASV617	fITS7R_1_rev	89.474	19	6	2	0	308	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV618	ITS86F_2_fwd	100.000	21	6	0	0	356	35	55	21	1	21	plus	5.88e-08	42.1
PRJNA356769_ITS2_ASV618	ITS4-Clav_2_rev	100.000	17	5	0	0	356	328	344	18	17	1	minus	1.43e-05	34.2
PRJNA356769_ITS2_ASV618	fITS7R_1_rev	94.737	19	5	1	0	356	35	53	19	19	1	minus	1.43e-05	34.2
PRJNA356769_ITS2_ASV618	fITS7_2_fwd	94.737	19	5	1	0	356	35	53	19	1	19	plus	1.43e-05	34.2
PRJNA356769_ITS2_ASV618	LR0B_2_rev	94.737	19	5	1	0	356	326	344	19	19	1	minus	2.24e-04	30.2
PRJNA356769_ITS2_ASV618	gITS7_2_fwd	89.474	19	5	2	0	356	35	53	19	1	19	plus	2.24e-04	30.2
PRJNA356769_ITS2_ASV619	ITS86F_2_fwd	100.000	21	8	0	0	251	35	55	21	1	21	plus	4.10e-08	42.1
PRJNA356769_ITS2_ASV619	LR0B_2_rev	100.000	19	8	0	0	251	221	239	19	19	1	minus	6.40e-07	38.2
PRJNA356769_ITS2_ASV619	fITS7R_1_rev	94.737	19	8	1	0	251	35	53	19	19	1	minus	9.99e-06	34.2
PRJNA356769_ITS2_ASV619	fITS7_2_fwd	94.737	19	8	1	0	251	35	53	19	1	19	plus	9.99e-06	34.2
PRJNA356769_ITS2_ASV619	ITS4-Seb_2_rev	94.118	17	7	1	0	251	229	245	19	17	1	minus	1.56e-04	30.2
PRJNA356769_ITS2_ASV619	gITS7_2_fwd	89.474	19	8	2	0	251	35	53	19	1	19	plus	1.56e-04	30.2
PRJNA356769_ITS2_ASV619	ITS4-Clav_2_rev	94.118	17	7	1	0	251	223	239	18	17	1	minus	0.002	26.3
PRJNA356769_ITS2_ASV620	ITS86F_2_fwd	100.000	21	6	0	0	381	35	55	21	1	21	plus	6.30e-08	42.1
PRJNA356769_ITS2_ASV620	fITS7R_1_rev	94.737	19	5	1	0	381	35	53	19	19	1	minus	1.54e-05	34.2
PRJNA356769_ITS2_ASV620	fITS7_2_fwd	94.737	19	5	1	0	381	35	53	19	1	19	plus	1.54e-05	34.2
PRJNA356769_ITS2_ASV620	LR0B_2_rev	94.737	19	5	1	0	381	351	369	19	19	1	minus	2.40e-04	30.2
PRJNA356769_ITS2_ASV620	gITS7_2_fwd	89.474	19	5	2	0	381	35	53	19	1	19	plus	2.40e-04	30.2
PRJNA356769_ITS2_ASV620	ITS4-Seb_2_rev	94.118	17	4	1	0	381	359	375	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV621	ITS86F_2_fwd	100.000	21	8	0	0	267	35	55	21	1	21	plus	4.37e-08	42.1
PRJNA356769_ITS2_ASV621	LR0B_2_rev	100.000	19	7	0	0	267	237	255	19	19	1	minus	6.82e-07	38.2
PRJNA356769_ITS2_ASV621	fITS7R_1_rev	94.737	19	7	1	0	267	35	53	19	19	1	minus	1.07e-05	34.2
PRJNA356769_ITS2_ASV621	fITS7_2_fwd	94.737	19	7	1	0	267	35	53	19	1	19	plus	1.07e-05	34.2
PRJNA356769_ITS2_ASV621	ITS4-Seb_2_rev	94.118	17	6	1	0	267	245	261	19	17	1	minus	1.66e-04	30.2
PRJNA356769_ITS2_ASV621	gITS7_2_fwd	89.474	19	7	2	0	267	35	53	19	1	19	plus	1.66e-04	30.2
PRJNA356769_ITS2_ASV621	ITS4-Clav_2_rev	94.118	17	6	1	0	267	239	255	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV622	ITS86F_2_fwd	100.000	21	6	0	0	352	35	55	21	1	21	plus	5.81e-08	42.1
PRJNA356769_ITS2_ASV622	LR0B_2_rev	100.000	19	5	0	0	352	322	340	19	19	1	minus	9.07e-07	38.2
PRJNA356769_ITS2_ASV622	fITS7R_1_rev	94.737	19	5	1	0	352	35	53	19	19	1	minus	1.42e-05	34.2
PRJNA356769_ITS2_ASV622	fITS7_2_fwd	94.737	19	5	1	0	352	35	53	19	1	19	plus	1.42e-05	34.2
PRJNA356769_ITS2_ASV622	ITS4-Seb_2_rev	94.118	17	5	1	0	352	330	346	19	17	1	minus	2.21e-04	30.2
PRJNA356769_ITS2_ASV622	gITS7_2_fwd	89.474	19	5	2	0	352	35	53	19	1	19	plus	2.21e-04	30.2
PRJNA356769_ITS2_ASV622	ITS4-Clav_2_rev	94.118	17	5	1	0	352	324	340	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV623	ITS86F_2_fwd	95.238	21	6	1	0	330	34	54	21	1	21	plus	1.33e-05	34.2
PRJNA356769_ITS2_ASV623	fITS7R_1_rev	94.737	19	6	1	0	330	34	52	19	19	1	minus	1.33e-05	34.2
PRJNA356769_ITS2_ASV623	fITS7_2_fwd	94.737	19	6	1	0	330	34	52	19	1	19	plus	1.33e-05	34.2
PRJNA356769_ITS2_ASV623	gITS7_2_fwd	89.474	19	6	2	0	330	34	52	19	1	19	plus	2.07e-04	30.2
PRJNA356769_ITS2_ASV623	ITS4-Seb_2_rev	94.118	17	5	1	0	330	308	324	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV624	ITS86F_2_fwd	100.000	21	6	0	0	350	35	55	21	1	21	plus	5.78e-08	42.1
PRJNA356769_ITS2_ASV624	LR0B_2_rev	100.000	19	5	0	0	350	320	338	19	19	1	minus	9.02e-07	38.2
PRJNA356769_ITS2_ASV624	fITS7_2_fwd	94.737	19	5	1	0	350	35	53	19	1	19	plus	1.41e-05	34.2
PRJNA356769_ITS2_ASV624	fITS7R_1_rev	94.737	19	5	1	0	350	35	53	19	19	1	minus	1.41e-05	34.2
PRJNA356769_ITS2_ASV624	gITS7_2_fwd	89.474	19	5	2	0	350	35	53	19	1	19	plus	2.20e-04	30.2
PRJNA356769_ITS2_ASV624	ITS4-Seb_2_rev	94.118	17	5	1	0	350	328	344	19	17	1	minus	2.20e-04	30.2
PRJNA356769_ITS2_ASV624	ITS4-Clav_2_rev	94.118	17	5	1	0	350	322	338	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV625	ITS86F_2_fwd	90.476	21	6	2	0	335	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV626	ITS86F_2_fwd	95.238	21	7	1	0	322	35	55	21	1	21	plus	1.29e-05	34.2
PRJNA356769_ITS2_ASV626	fITS7R_1_rev	89.474	19	6	2	0	322	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV627	ITS86F_2_fwd	90.476	21	10	2	0	214	31	51	21	1	21	plus	0.002	26.3
PRJNA356769_ITS2_ASV627	ITS4-Russ_2_rev	100.000	12	6	0	0	214	195	206	17	12	1	minus	0.009	24.3
PRJNA356769_ITS2_ASV628	ITS86F_2_fwd	100.000	21	7	0	0	299	35	55	21	1	21	plus	4.91e-08	42.1
PRJNA356769_ITS2_ASV628	fITS7R_1_rev	94.737	19	6	1	0	299	35	53	19	19	1	minus	1.20e-05	34.2
PRJNA356769_ITS2_ASV628	fITS7_2_fwd	94.737	19	6	1	0	299	35	53	19	1	19	plus	1.20e-05	34.2
PRJNA356769_ITS2_ASV628	gITS7_2_fwd	89.474	19	6	2	0	299	35	53	19	1	19	plus	1.87e-04	30.2
PRJNA356769_ITS2_ASV628	ITS4-Seb_2_rev	94.118	17	6	1	0	299	277	293	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV630	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV632	ITS86F_2_fwd	100.000	21	6	0	0	326	35	55	21	1	21	plus	5.37e-08	42.1
PRJNA356769_ITS2_ASV632	fITS7R_1_rev	94.737	19	6	1	0	326	35	53	19	19	1	minus	1.31e-05	34.2
PRJNA356769_ITS2_ASV632	fITS7_2_fwd	94.737	19	6	1	0	326	35	53	19	1	19	plus	1.31e-05	34.2
PRJNA356769_ITS2_ASV632	gITS7_2_fwd	89.474	19	6	2	0	326	35	53	19	1	19	plus	2.04e-04	30.2
PRJNA356769_ITS2_ASV633	ITS86F_2_fwd	100.000	21	7	0	0	302	35	55	21	1	21	plus	4.96e-08	42.1
PRJNA356769_ITS2_ASV633	fITS7_2_fwd	94.737	19	6	1	0	302	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV633	fITS7R_1_rev	94.737	19	6	1	0	302	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV633	gITS7_2_fwd	89.474	19	6	2	0	302	35	53	19	1	19	plus	1.89e-04	30.2
PRJNA356769_ITS2_ASV634	ITS86F_2_fwd	100.000	21	6	0	0	368	35	55	21	1	21	plus	6.08e-08	42.1
PRJNA356769_ITS2_ASV634	LR0B_2_rev	100.000	19	5	0	0	368	338	356	19	19	1	minus	9.50e-07	38.2
PRJNA356769_ITS2_ASV634	fITS7R_1_rev	94.737	19	5	1	0	368	35	53	19	19	1	minus	1.48e-05	34.2
PRJNA356769_ITS2_ASV634	fITS7_2_fwd	94.737	19	5	1	0	368	35	53	19	1	19	plus	1.48e-05	34.2
PRJNA356769_ITS2_ASV634	ITS4-Seb_2_rev	94.118	17	5	1	0	368	346	362	19	17	1	minus	2.31e-04	30.2
PRJNA356769_ITS2_ASV634	gITS7_2_fwd	89.474	19	5	2	0	368	35	53	19	1	19	plus	2.31e-04	30.2
PRJNA356769_ITS2_ASV634	ITS4-Clav_2_rev	94.118	17	5	1	0	368	340	356	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV635	ITS86F_2_fwd	100.000	21	6	0	0	353	35	55	21	1	21	plus	5.83e-08	42.1
PRJNA356769_ITS2_ASV635	fITS7R_1_rev	94.737	19	5	1	0	353	35	53	19	19	1	minus	1.42e-05	34.2
PRJNA356769_ITS2_ASV635	fITS7_2_fwd	94.737	19	5	1	0	353	35	53	19	1	19	plus	1.42e-05	34.2
PRJNA356769_ITS2_ASV635	gITS7_2_fwd	89.474	19	5	2	0	353	35	53	19	1	19	plus	2.22e-04	30.2
PRJNA356769_ITS2_ASV636	ITS86F_2_fwd	100.000	21	5	0	0	425	35	55	21	1	21	plus	7.05e-08	42.1
PRJNA356769_ITS2_ASV636	fITS7R_1_rev	94.737	19	4	1	0	425	35	53	19	19	1	minus	1.72e-05	34.2
PRJNA356769_ITS2_ASV636	fITS7_2_fwd	94.737	19	4	1	0	425	35	53	19	1	19	plus	1.72e-05	34.2
PRJNA356769_ITS2_ASV636	gITS7_2_fwd	89.474	19	4	2	0	425	35	53	19	1	19	plus	2.68e-04	30.2
PRJNA356769_ITS2_ASV636	LR0B_2_rev	100.000	14	3	0	0	425	395	408	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV637	ITS86F_2_fwd	95.238	21	7	1	0	313	35	55	21	1	21	plus	1.26e-05	34.2
PRJNA356769_ITS2_ASV637	fITS7R_1_rev	89.474	19	6	2	0	313	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV638	ITS86F_2_fwd	100.000	21	7	0	0	304	35	55	21	1	21	plus	5.00e-08	42.1
PRJNA356769_ITS2_ASV638	fITS7R_1_rev	94.737	19	6	1	0	304	35	53	19	19	1	minus	1.22e-05	34.2
PRJNA356769_ITS2_ASV638	fITS7_2_fwd	94.737	19	6	1	0	304	35	53	19	1	19	plus	1.22e-05	34.2
PRJNA356769_ITS2_ASV638	gITS7_2_fwd	89.474	19	6	2	0	304	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV640	ITS86F_2_fwd	100.000	21	6	0	0	366	35	55	21	1	21	plus	6.05e-08	42.1
PRJNA356769_ITS2_ASV640	LR0B_2_rev	100.000	19	5	0	0	366	336	354	19	19	1	minus	9.44e-07	38.2
PRJNA356769_ITS2_ASV640	fITS7R_1_rev	94.737	19	5	1	0	366	35	53	19	19	1	minus	1.47e-05	34.2
PRJNA356769_ITS2_ASV640	fITS7_2_fwd	94.737	19	5	1	0	366	35	53	19	1	19	plus	1.47e-05	34.2
PRJNA356769_ITS2_ASV640	ITS4-Seb_2_rev	94.118	17	5	1	0	366	344	360	19	17	1	minus	2.30e-04	30.2
PRJNA356769_ITS2_ASV640	gITS7_2_fwd	89.474	19	5	2	0	366	35	53	19	1	19	plus	2.30e-04	30.2
PRJNA356769_ITS2_ASV640	ITS4-Clav_2_rev	94.118	17	5	1	0	366	338	354	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV641	ITS86F_2_fwd	100.000	21	5	0	0	425	35	55	21	1	21	plus	7.05e-08	42.1
PRJNA356769_ITS2_ASV641	fITS7_2_fwd	94.737	19	4	1	0	425	35	53	19	1	19	plus	1.72e-05	34.2
PRJNA356769_ITS2_ASV641	fITS7R_1_rev	94.737	19	4	1	0	425	35	53	19	19	1	minus	1.72e-05	34.2
PRJNA356769_ITS2_ASV641	gITS7_2_fwd	89.474	19	4	2	0	425	35	53	19	1	19	plus	2.68e-04	30.2
PRJNA356769_ITS2_ASV641	LR0B_2_rev	100.000	14	3	0	0	425	395	408	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV643	ITS86F_2_fwd	100.000	21	7	0	0	316	35	55	21	1	21	plus	5.20e-08	42.1
PRJNA356769_ITS2_ASV643	LR0B_2_rev	100.000	19	6	0	0	316	286	304	19	19	1	minus	8.12e-07	38.2
PRJNA356769_ITS2_ASV643	fITS7R_1_rev	94.737	19	6	1	0	316	35	53	19	19	1	minus	1.27e-05	34.2
PRJNA356769_ITS2_ASV643	fITS7_2_fwd	94.737	19	6	1	0	316	35	53	19	1	19	plus	1.27e-05	34.2
PRJNA356769_ITS2_ASV643	ITS4-Seb_2_rev	94.118	17	5	1	0	316	294	310	19	17	1	minus	1.98e-04	30.2
PRJNA356769_ITS2_ASV643	gITS7_2_fwd	89.474	19	6	2	0	316	35	53	19	1	19	plus	1.98e-04	30.2
PRJNA356769_ITS2_ASV643	ITS4-Clav_2_rev	94.118	17	5	1	0	316	288	304	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV644	ITS86F_2_fwd	100.000	21	7	0	0	309	35	55	21	1	21	plus	5.08e-08	42.1
PRJNA356769_ITS2_ASV644	fITS7_2_fwd	94.737	19	6	1	0	309	35	53	19	1	19	plus	1.24e-05	34.2
PRJNA356769_ITS2_ASV644	fITS7R_1_rev	94.737	19	6	1	0	309	35	53	19	19	1	minus	1.24e-05	34.2
PRJNA356769_ITS2_ASV644	gITS7_2_fwd	89.474	19	6	2	0	309	35	53	19	1	19	plus	1.93e-04	30.2
PRJNA356769_ITS2_ASV645	ITS86F_2_fwd	100.000	21	6	0	0	352	35	55	21	1	21	plus	5.81e-08	42.1
PRJNA356769_ITS2_ASV645	fITS7R_1_rev	94.737	19	5	1	0	352	35	53	19	19	1	minus	1.42e-05	34.2
PRJNA356769_ITS2_ASV645	fITS7_2_fwd	94.737	19	5	1	0	352	35	53	19	1	19	plus	1.42e-05	34.2
PRJNA356769_ITS2_ASV645	gITS7_2_fwd	89.474	19	5	2	0	352	35	53	19	1	19	plus	2.21e-04	30.2
PRJNA356769_ITS2_ASV646	ITS86F_2_fwd	100.000	21	6	0	0	381	35	55	21	1	21	plus	6.30e-08	42.1
PRJNA356769_ITS2_ASV646	fITS7R_1_rev	94.737	19	5	1	0	381	35	53	19	19	1	minus	1.54e-05	34.2
PRJNA356769_ITS2_ASV646	fITS7_2_fwd	94.737	19	5	1	0	381	35	53	19	1	19	plus	1.54e-05	34.2
PRJNA356769_ITS2_ASV646	LR0B_2_rev	94.737	19	5	1	0	381	351	369	19	19	1	minus	2.40e-04	30.2
PRJNA356769_ITS2_ASV646	gITS7_2_fwd	89.474	19	5	2	0	381	35	53	19	1	19	plus	2.40e-04	30.2
PRJNA356769_ITS2_ASV646	ITS4-Seb_2_rev	94.118	17	4	1	0	381	359	375	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV647	ITS86F_2_fwd	90.476	21	6	2	0	377	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV648	ITS86F_2_fwd	100.000	21	5	0	0	438	35	55	21	1	21	plus	7.27e-08	42.1
PRJNA356769_ITS2_ASV648	fITS7R_1_rev	94.737	19	4	1	0	438	35	53	19	19	1	minus	1.77e-05	34.2
PRJNA356769_ITS2_ASV648	fITS7_2_fwd	94.737	19	4	1	0	438	35	53	19	1	19	plus	1.77e-05	34.2
PRJNA356769_ITS2_ASV648	gITS7_2_fwd	89.474	19	4	2	0	438	35	53	19	1	19	plus	2.77e-04	30.2
PRJNA356769_ITS2_ASV648	LR0B_2_rev	100.000	14	3	0	0	438	408	421	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV649	ITS86F_2_fwd	100.000	21	7	0	0	311	35	55	21	1	21	plus	5.12e-08	42.1
PRJNA356769_ITS2_ASV649	fITS7R_1_rev	94.737	19	6	1	0	311	35	53	19	19	1	minus	1.25e-05	34.2
PRJNA356769_ITS2_ASV649	fITS7_2_fwd	94.737	19	6	1	0	311	35	53	19	1	19	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV649	gITS7_2_fwd	89.474	19	6	2	0	311	35	53	19	1	19	plus	1.95e-04	30.2
PRJNA356769_ITS2_ASV649	ITS4-Seb_2_rev	94.118	17	5	1	0	311	289	305	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV650	ITS86F_2_fwd	90.476	21	6	2	0	378	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV651	ITS86F_2_fwd	100.000	21	6	0	0	343	35	55	21	1	21	plus	5.66e-08	42.1
PRJNA356769_ITS2_ASV651	LR0B_2_rev	100.000	19	6	0	0	343	313	331	19	19	1	minus	8.83e-07	38.2
PRJNA356769_ITS2_ASV651	fITS7R_1_rev	94.737	19	6	1	0	343	35	53	19	19	1	minus	1.38e-05	34.2
PRJNA356769_ITS2_ASV651	fITS7_2_fwd	94.737	19	6	1	0	343	35	53	19	1	19	plus	1.38e-05	34.2
PRJNA356769_ITS2_ASV651	ITS4-Seb_2_rev	94.118	17	5	1	0	343	321	337	19	17	1	minus	2.15e-04	30.2
PRJNA356769_ITS2_ASV651	gITS7_2_fwd	89.474	19	6	2	0	343	35	53	19	1	19	plus	2.15e-04	30.2
PRJNA356769_ITS2_ASV651	ITS4-Clav_2_rev	94.118	17	5	1	0	343	315	331	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV652	ITS86F_2_fwd	100.000	21	7	0	0	303	35	55	21	1	21	plus	4.98e-08	42.1
PRJNA356769_ITS2_ASV652	fITS7R_1_rev	94.737	19	6	1	0	303	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV652	fITS7_2_fwd	94.737	19	6	1	0	303	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV652	gITS7_2_fwd	89.474	19	6	2	0	303	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV653	ITS86F_2_fwd	100.000	21	6	0	0	381	35	55	21	1	21	plus	6.30e-08	42.1
PRJNA356769_ITS2_ASV653	fITS7R_1_rev	94.737	19	5	1	0	381	35	53	19	19	1	minus	1.54e-05	34.2
PRJNA356769_ITS2_ASV653	fITS7_2_fwd	94.737	19	5	1	0	381	35	53	19	1	19	plus	1.54e-05	34.2
PRJNA356769_ITS2_ASV653	LR0B_2_rev	94.737	19	5	1	0	381	351	369	19	19	1	minus	2.40e-04	30.2
PRJNA356769_ITS2_ASV653	gITS7_2_fwd	89.474	19	5	2	0	381	35	53	19	1	19	plus	2.40e-04	30.2
PRJNA356769_ITS2_ASV653	ITS4-Seb_2_rev	94.118	17	4	1	0	381	359	375	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV654	ITS86F_2_fwd	90.476	21	6	2	0	378	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV655	ITS86F_2_fwd	100.000	21	6	0	0	354	35	55	21	1	21	plus	5.84e-08	42.1
PRJNA356769_ITS2_ASV655	fITS7R_1_rev	94.737	19	5	1	0	354	35	53	19	19	1	minus	1.42e-05	34.2
PRJNA356769_ITS2_ASV655	fITS7_2_fwd	94.737	19	5	1	0	354	35	53	19	1	19	plus	1.42e-05	34.2
PRJNA356769_ITS2_ASV655	gITS7_2_fwd	89.474	19	5	2	0	354	35	53	19	1	19	plus	2.22e-04	30.2
PRJNA356769_ITS2_ASV656	ITS86F_2_fwd	100.000	21	7	0	0	306	35	55	21	1	21	plus	5.03e-08	42.1
PRJNA356769_ITS2_ASV656	fITS7R_1_rev	94.737	19	6	1	0	306	35	53	19	19	1	minus	1.23e-05	34.2
PRJNA356769_ITS2_ASV656	fITS7_2_fwd	94.737	19	6	1	0	306	35	53	19	1	19	plus	1.23e-05	34.2
PRJNA356769_ITS2_ASV656	gITS7_2_fwd	89.474	19	6	2	0	306	35	53	19	1	19	plus	1.92e-04	30.2
PRJNA356769_ITS2_ASV657	ITS86F_2_fwd	90.476	21	6	2	0	377	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV658	ITS86F_2_fwd	100.000	21	6	0	0	381	35	55	21	1	21	plus	6.30e-08	42.1
PRJNA356769_ITS2_ASV658	fITS7_2_fwd	94.737	19	5	1	0	381	35	53	19	1	19	plus	1.54e-05	34.2
PRJNA356769_ITS2_ASV658	fITS7R_1_rev	94.737	19	5	1	0	381	35	53	19	19	1	minus	1.54e-05	34.2
PRJNA356769_ITS2_ASV658	gITS7_2_fwd	89.474	19	5	2	0	381	35	53	19	1	19	plus	2.40e-04	30.2
PRJNA356769_ITS2_ASV658	LR0B_2_rev	94.737	19	5	1	0	381	351	369	19	19	1	minus	2.40e-04	30.2
PRJNA356769_ITS2_ASV658	ITS4-Seb_2_rev	94.118	17	4	1	0	381	359	375	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV659	ITS86F_2_fwd	100.000	21	5	0	0	422	35	55	21	1	21	plus	7.00e-08	42.1
PRJNA356769_ITS2_ASV659	fITS7R_1_rev	94.737	19	5	1	0	422	35	53	19	19	1	minus	1.71e-05	34.2
PRJNA356769_ITS2_ASV659	fITS7_2_fwd	94.737	19	5	1	0	422	35	53	19	1	19	plus	1.71e-05	34.2
PRJNA356769_ITS2_ASV659	gITS7_2_fwd	89.474	19	5	2	0	422	35	53	19	1	19	plus	2.66e-04	30.2
PRJNA356769_ITS2_ASV659	LR0B_2_rev	100.000	14	3	0	0	422	392	405	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV661	ITS86F_2_fwd	100.000	21	7	0	0	303	35	55	21	1	21	plus	4.98e-08	42.1
PRJNA356769_ITS2_ASV661	fITS7R_1_rev	94.737	19	6	1	0	303	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV661	fITS7_2_fwd	94.737	19	6	1	0	303	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV661	gITS7_2_fwd	89.474	19	6	2	0	303	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV662	ITS86F_2_fwd	100.000	21	5	0	0	426	35	55	21	1	21	plus	7.06e-08	42.1
PRJNA356769_ITS2_ASV662	fITS7_2_fwd	94.737	19	4	1	0	426	35	53	19	1	19	plus	1.72e-05	34.2
PRJNA356769_ITS2_ASV662	fITS7R_1_rev	94.737	19	4	1	0	426	35	53	19	19	1	minus	1.72e-05	34.2
PRJNA356769_ITS2_ASV662	gITS7_2_fwd	89.474	19	4	2	0	426	35	53	19	1	19	plus	2.69e-04	30.2
PRJNA356769_ITS2_ASV662	LR0B_2_rev	100.000	14	3	0	0	426	396	409	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV663	ITS86F_2_fwd	90.476	21	6	2	0	372	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV664	ITS4-Seb_2_rev	94.118	17	6	1	0	286	264	280	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV665	ITS86F_2_fwd	100.000	21	6	0	0	331	35	55	21	1	21	plus	5.46e-08	42.1
PRJNA356769_ITS2_ASV665	LR0B_2_rev	100.000	19	6	0	0	331	301	319	19	19	1	minus	8.52e-07	38.2
PRJNA356769_ITS2_ASV665	fITS7_2_fwd	94.737	19	6	1	0	331	35	53	19	1	19	plus	1.33e-05	34.2
PRJNA356769_ITS2_ASV665	fITS7R_1_rev	94.737	19	6	1	0	331	35	53	19	19	1	minus	1.33e-05	34.2
PRJNA356769_ITS2_ASV665	gITS7_2_fwd	89.474	19	6	2	0	331	35	53	19	1	19	plus	2.08e-04	30.2
PRJNA356769_ITS2_ASV665	ITS4-Seb_2_rev	94.118	17	5	1	0	331	309	325	19	17	1	minus	2.08e-04	30.2
PRJNA356769_ITS2_ASV665	ITS4-Clav_2_rev	94.118	17	5	1	0	331	303	319	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV667	ITS86F_2_fwd	90.476	21	5	2	0	391	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV668	ITS86F_2_fwd	90.476	21	6	2	0	371	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV669	ITS86F_2_fwd	90.476	21	6	2	0	365	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV671	ITS86F_2_fwd	100.000	21	7	0	0	288	35	55	21	1	21	plus	4.73e-08	42.1
PRJNA356769_ITS2_ASV671	LR0B_2_rev	100.000	19	7	0	0	288	258	276	19	19	1	minus	7.38e-07	38.2
PRJNA356769_ITS2_ASV671	fITS7_2_fwd	94.737	19	7	1	0	288	35	53	19	1	19	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV671	fITS7R_1_rev	94.737	19	7	1	0	288	35	53	19	19	1	minus	1.15e-05	34.2
PRJNA356769_ITS2_ASV671	gITS7_2_fwd	89.474	19	7	2	0	288	35	53	19	1	19	plus	1.80e-04	30.2
